# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
ENOYL-COA-HYDRAT-RXN	-0.00004460823099184037	0.0003482388016731881
ENTDB-RXN	0.0	0.0
ENTF-RXN	0.0003893369605844961	0.0004428999621081978
ENTG-RXN	0.00023627523974750658	0.0001245022478218497
ENTMULTI-RXN	1.2171928857216622e-7	0.00002238552680986824
ENVZ-RXN	0.0	0.0
ERYTH4PDEHYDROG-RXN	0.00020588419771616206	0.00010648063353241395
ERYTHRON4PDEHYDROG-RXN	0.00020588419771616206	0.00010648063353241395
ETHAMLY-RXN	0.00007554730978674721	0.00571768047279665
EVGA-RXN	0.0	0.0
F16ALDOLASE-RXN	1.2207393901677748	0.5924578979329651
F16BDEPHOS-RXN	0.1621815350588982	0.5655391312514586
FAD-OX-RXN	0.0	0.0
FAD-RED-RXN	0.0	0.0
FADSYN-RXN	0.00042225356951045814	0.00014268971404968317
FCLEPIM-RXN	0.0	0.0
FCLREDUCT-RXN	0.0	0.0
FERREDOXIN--NAD+-REDUCTASE-RXN	-0.00004773385293183021	0.00003386181863566691
FGAMSYN-RXN	0.36306396019313786	0.05586462129498256
FHLMULTI-RXN	0.002901473841117086	0.28767794920752043
FLAVONADPREDUCT-RXN	-0.06346931563848857	5.867513942272913
FMN-OX-RXN	0.0	0.0
FMN-RED-RXN	0.0	0.0
FORMATEDEHYDROG-RXN	0.007174697619174912	0.04143882626420056
FORMYLTHFDEFORMYL-RXN	0.00012767883626922574	0.008698006114196983
FPPSYN-RXN	0.0016715305628230521	0.1326191315859062
FRUCTOKINASE-RXN	0.0026870535265987004	0.010731457891980026
FUC4NACTRANS-RXN	0.0	0.0
FUCISOM-RXN	0.0	0.0
FUCPALDOL-RXN	0.0	0.0
