# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
G6824-MONOMER	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN
G6825-MONOMER	2.5067591912176317	9.808572722104294	2.9083658772275636e-6	0.000011245877430992872	561.2866909753875	1.5290456061869957e-7	6.700015171533745e-8	316.0
G6826-MONOMER	7.472616166283635	22.452399236291644	8.461078457402478e-6	0.000024186587015017102	638.5414854757349	1.0863599716564402e-6	4.760242769995556e-7	7341.0
G6827-MONOMER	7.273520784436659	22.00999706452575	8.22218091816901e-6	0.000023896191896192543	621.5286136719429	1.1358805352423452e-6	4.977233372490305e-7	NaN
G6828-MONOMER	6.658899516953448	20.255017353726654	7.531897213707821e-6	0.000021872194897865875	569.0086971647244	6.389964770802606e-7	2.79997278934712e-7	NaN
G6829-MONOMER	6.943400297603902	21.047738164356	7.874281641321655e-6	0.00002283044578719445	593.3195338319708	4.269609210293751e-7	1.8708694083248882e-7	NaN
G6830-MONOMER	15.860490537539414	29.811556662258393	0.000018241328312614986	0.00003333078645507582	616.8126187460418	3.517986084465472e-6	1.5415210667222361e-6	NaN
G6831-MONOMER	17.04311185387689	32.653653793893156	0.000019573038241929585	0.00003629473385580949	662.8046231792274	5.312719779454029e-6	2.327942540132204e-6	NaN
G6832-MONOMER	108.4610173493711	81.10017502053198	0.00012474730260249564	0.00008781126571646796	621.7296849474913	9.743811586727866e-6	4.269570848343884e-6	32.0
G6833-MONOMER	3216.740968576529	775.5288038735495	0.0037102398162152453	0.0005242488436525473	638.8249225747744	0.0003116990320186709	0.00013658116115223819	NaN
G6834-MONOMER	29.522239886658102	44.44134830676423	0.0000340447696037107	0.000051594116718271144	644.5780888888888	1.3803046155555942e-6	6.048257702804933e-7	NaN
G6835-MONOMER	29.259072135358885	42.493342799072295	0.00003382493329171046	0.00004945947945213599	638.8321777777777	2.54990272757881e-6	1.117323570440577e-6	4393.0
G6838-MONOMER	16.837148376511685	34.89877369027408	0.000019345727319358368	0.00003922888257738042	615.8414861142135	4.8870234288356436e-6	2.1414097123297533e-6	274.0
G6839-MONOMER	18.264682233535602	38.585368324160356	0.00002102578656164211	0.0000431584925727303	668.0554686918323	6.664234461676172e-6	2.920153056208306e-6	2142.0
G6840-MONOMER	58.68594442420159	33.81128178434327	0.00006793148099894839	0.00003697047123929264	590.1715660184237	5.555609289174339e-6	2.4343725506922323e-6	1.0
G6841-MONOMER	1741.3288787742465	457.2371447540895	0.002007071715400324	0.0003408826003645646	1082.6846907392642	0.00017852141630257356	0.00007822501780399198	NaN
SPERMACTRAN-MONOMER	1534.7757446713229	405.3074014963599	0.00176939154185354	0.00031078945707148093	954.2586829681943	0.00026665128823918856	0.00011684201370335657	528.0
G6843-MONOMER	128.86364978005403	94.81625152595325	0.00014636451084777292	0.00009933987698753942	421.8938353882039	0.000027107110958844495	0.000011877870349048024	469.0
G6844-MONOMER	264.6206669828623	141.20257708931385	0.0003084499696444579	0.00015663544143687048	639.0967616650361	0.000022002582254025044	9.641153561305771e-6	87.0
G6845-MONOMER	42.83613057930981	52.81856295982154	0.00004951393496544459	0.00005973835845706578	623.3094102662835	0.00003053630367460762	0.000013380483686986365	3385.0
G6846-MONOMER	37.50575767877099	47.630283225109594	0.00004336793805031415	0.00005376264798510508	545.7470454074228	0.00002679452647627877	0.000011740901198677223	282.0
G6847-MONOMER	35.44018507624319	47.021700114764606	0.000040996185214901005	0.00005324713209407115	515.6908563134979	6.400400064163367e-6	2.804545355629879e-6	68.0
G6848-MONOMER	4.082712307407324	5.4408412263610675	4.731316851180689e-6	6.2652057978283215e-6	59.407630105743316	9.89641733020445e-7	4.336440063520927e-7	1.0
G6849-MONOMER	46.69023545720468	65.49391980278241	0.00005401046052417534	0.00007420758733405879	679.3905689997334	8.650038743119686e-6	3.7902983782008194e-6	NaN
YNFJ-MONOMER	15.21232674547131	28.67758502332779	0.000017071017137351782	0.00003101234117345068	583.5672341090113	5.333119922030973e-6	2.336881532155328e-6	395.0
G6851-MONOMER	49.46974394257995	57.10395198279274	0.00005650454245591641	0.0000614794915671487	618.9002979601191	9.810843648979643e-6	4.298943146478671e-6	20.0
PD01896	44.78964167431711	30.13255194149517	0.000051313734943493394	0.0000321058376041803	163.1028360908498	0.000015755150064662395	6.903636100578115e-6	725.0
G6853-MONOMER	30.56722855857525	43.44654373444811	0.00003628198482831377	0.00005462912366662518	619.2570827662996	8.075514562806472e-6	3.538551752139702e-6	NaN
B1596-MONOMER	108.55847753823355	87.84461593146749	0.00012637112786675428	0.0001035533118764012	675.808954164713	0.000039022989243947	0.000017099203510681177	914.0
G6855-MONOMER	70.20469530205168	82.59252583227092	0.00008101841088166397	0.0000902307409610321	636.144019182883	5.9124491907824554e-6	2.59073366542347e-6	2291.0
G6856-MONOMER	70.67486671945642	38.66390362227325	0.00008208523484091069	0.000042936302848325855	262.94700848227814	0.000016425200569583016	7.197240721035262e-6	110.0
B1599-MONOMER	5.169760430894623	14.639511022813867	6.069836088987946e-6	0.00001681830519503253	851.3848474689909	4.812632718817013e-7	2.108812981157757e-7	341.0
B1600-MONOMER	5.307767624685246	14.723837862692177	6.264623554856758e-6	0.000016946139567460206	874.112638283607	5.5275628415913e-7	2.4220830791713286e-7	NaN
G6859-MONOMER	21.02627138137472	33.37457811965827	0.000024564290654786203	0.00003850987489180963	661.0330858825035	6.267813271989701e-6	2.7464481010081675e-6	NaN
G6860-MONOMER	979.9978951953865	433.315233807814	0.001136991743938052	0.00046715039118076947	1347.5115065747857	0.00026384559417679584	0.00011561260676424042	126.0
ARCD-MONOMER	27.126013471563763	22.858812187523476	0.00003117014992143058	0.00002481022049084395	229.35258683005748	0.000010662042258619515	4.671923754480112e-6	NaN
G6862-MONOMER	47.7274339093387	40.211587599115774	0.00005471200961991944	0.00004319412875218507	403.5392241230939	9.984579623593452e-6	4.375071265943759e-6	2.0
G6863-MONOMER	117.69204917181841	80.08788634145236	0.00013496963137649278	0.00008402512562357867	613.3197869925426	0.00001151958604817263	5.0476847113156766e-6	3.0
RSTA-MONOMER	303.40731836900034	77.80414023146388	0.0003487637035077701	0.000050418558965849996	494.74215487768447	0.0000643097769382948	0.000028179439476564033	NaN
G6865-MONOMER	948.8702715686494	269.98890372584134	0.0010959002618730492	0.00023412220301086652	798.4870327418985	0.0004119107914952311	0.00018049223261683465	869.0
G6866-MONOMER	3.006255381602705	18.548282667470936	3.517499723069071e-6	0.000022354150017756128	607.0053431976983	1.1135366900972378e-6	4.879326481514085e-7	4385.0
G6867-MONOMER	110.7728948391575	57.151368887092715	0.00012703475831630072	0.00005763329490450208	519.4635254586761	0.000019167464076775033	8.398853480536099e-6	NaN
G6868-MONOMER	284.55232393635106	108.19475517626447	0.0003275070431738787	0.0001044994827570261	358.61365770314166	0.00008640593746426238	0.00003786159742905369	602.0
G6869-MONOMER	91.28620457316639	84.82258785548099	0.00010497080552819212	0.0000928120579882324	650.8045191344856	6.099314098511529e-6	2.6726146578376967e-6	29884.0
G6870-MONOMER	67.15124059300936	44.86369169849018	0.00007786522508513102	0.00005031818589686229	232.2775133430032	8.70556599269417e-6	3.8146294650616186e-6	25.0
G6871-MONOMER	68.08208941551977	46.406807630581795	0.00007889182348711345	0.000052044820731829455	235.4973384405233	0.000011298586135281405	4.950846346044721e-6	3223.0
G6872-MONOMER	86.30331781531866	61.625137374214134	0.00010018940527393758	0.00006973363236583802	298.52493979805945	0.00001406908214353116	6.164830102502862e-6	1.0
G6873-MONOMER	88.38150296077205	69.02821344309962	0.00010248616348740346	0.00007815369091932552	305.71342468068326	0.00005626447689380598	0.000024654127207295856	65.0
G6874-MONOMER	75.1626256725095	58.57126515198356	0.00008730707116818061	0.00006697186770388453	259.98905803326244	0.000022765047473324093	9.975252722010967e-6	NaN
G6875-MONOMER	73.2340119326544	57.35038629617302	0.00008487112436019432	0.00006496589319803898	253.31794369886356	0.000012739890537253755	5.582401174817575e-6	7.0
G6876-MONOMER	90.03041178039193	71.81278095002232	0.00010441084952296686	0.00008191388582896282	311.41703398065084	0.0000174846228313469	7.661461356322876e-6	13.0
B1634-MONOMER	30.298218651337283	40.53977994290334	0.00003501016346437963	0.000045837932594188914	547.133215703573	0.000012988898967779774	5.6915123913577115e-6	256.0
GST-MONOMER	1129.2136885581274	386.8433457854675	0.0013042330985760507	0.00037003755653857183	1173.7225238453923	0.0002049964001249018	0.00008982590090113203	NaN
PDXY-MONOMER	803.4583955037791	262.59977340723026	0.0009276093775383727	0.0002461095710238445	748.3671696803882	0.00019976072201551356	0.00008753171669732364	NaN
G6880-MONOMER	97.97245230093414	72.20910657457507	0.00011351890095320144	0.00008145162645865969	550.090897661554	0.000030716733953422	0.000013459545135550674	151.0
G6881-MONOMER	6858.3910865392245	1559.8202573527055	0.007893843509495235	0.0007317633049017096	966.36696635646	0.0008497081149373017	0.0003723274988279862	757.0
G6882-MONOMER	650.8437335244078	358.4934594596862	0.0007562538206786944	0.0004060749299175047	769.1178989300284	0.00008449671914238755	0.00003702501075887381	NaN
G6883-MONOMER	75.45130349287643	72.99894359071402	0.00008650998489609973	0.00007817018609952528	652.4207663738932	5.326616912819751e-6	2.3340320252341797e-6	6.0
G6884-MONOMER	50.10729210983253	49.01978984922802	0.000057445801515907806	0.00005243804182971618	433.27333532818193	0.000012530267771704629	5.490548080063889e-6	233.0
G6885-MONOMER	15.371654755046748	16.441577784113477	0.000017605577914014605	0.000017656345535582204	132.917342861669	9.18774943759098e-6	4.025913967184961e-6	NaN
G6886-MONOMER	128.10136242333442	104.05406209033252	0.00014831143345918313	0.00011804090008014957	384.8430557169328	0.00001797850278126324	7.877871066011492e-6	1788.0
G6887-MONOMER	430.42624532576633	177.97722305358948	0.0004937487341082123	0.00016928288102530375	1194.949540273406	0.00011505434082775756	0.0000504148356319541	NaN
G6888-MONOMER	178.2099919186902	119.46123723897678	0.00020638351966440694	0.0001327400100570619	654.6639895908112	0.00001324578797714814	5.8040767421660834e-6	NaN
G6889-MONOMER	61.17887175144578	64.20778503199203	0.0000705618799880477	0.00007298051350700292	616.9465051832085	0.000010818810326897819	4.740616828880681e-6	NaN
G6890-MONOMER	199.54551894425933	143.09820554830267	0.00022969058614921817	0.00015735305830786957	993.6660111704663	0.00006259264558748409	0.000027427022017241966	95.0
GLYOXI-MONOMER	3702.659884744645	1028.9060847661403	0.0042622624029478385	0.0007878789785956321	1934.7607573717273	0.00043842416546257775	0.00019210993761601737	NaN
G6892-MONOMER	198.6118426811221	64.89153008175356	0.00022809986513575096	0.000054163890242253596	493.4604020735871	0.0000472383236375864	0.000020699021910726695	NaN
B1657-MONOMER	50.683123090358	62.12803355805774	0.00005859739768107713	0.00006817601147102402	554.7409709689638	0.000016126556893008085	7.066380192360492e-6	NaN
G6894-MONOMER	68.50474598835233	64.36125695918835	0.00007866830213511658	0.00007000402014386924	410.10767730928586	0.00002330513518678296	0.000010211909879880649	NaN
G6895-MONOMER	5914.65969746996	1511.6313165446845	0.00683815710443189	0.0012229110350150708	1368.3470817080308	0.0005298337999007472	0.000232164069100516	NaN
G6896-MONOMER	74.46342952873954	66.32035210342127	0.00008642081306726647	0.00007394851517600943	621.7714717930413	0.00003590477100988375	0.00001573285384839243	NaN
G6897-MONOMER	13.252309890749649	22.519581149962345	0.00001505021101292461	0.000024425455465898762	488.0643226628683	3.086699083127905e-6	1.3525385118164407e-6	2.0
G6898-MONOMER	14.108493110530741	23.329736133099246	0.00001606673752791541	0.000025367710797032953	519.5963715420946	3.3144791956688547e-6	1.45234784409684e-6	328.0
G6899-MONOMER	14.931891046845134	23.477798029338928	0.000017044367584657115	0.000025605536704346096	549.9209835819777	2.9754887538563998e-6	1.3038080560121536e-6	91.0
G6900-MONOMER	4.695069993913573	11.638283242338646	5.310102048344644e-6	0.000012815482621656716	438.5788172656399	9.097135945555621e-7	3.9862086916244407e-7	NaN
G6901-MONOMER	5.327225871590634	12.43678363836561	6.0201611969835245e-6	0.000013563538880170486	497.6301578246815	3.2935700070836825e-6	1.4431857968578133e-6	2560.0
G6902-MONOMER	5.273154377443985	12.338818383520337	5.9489146166072045e-6	0.000013409116239223186	492.57919756607714	9.365853462161128e-7	4.1039560911021765e-7	NaN
G6903-MONOMER	597.6307065344616	280.80533809505124	0.0006901867920825651	0.00029676240788726287	1104.328947467407	0.00003753365176327055	0.00001644660141198055	NaN
G6904-MONOMER	283.71920196556994	141.2533150691322	0.00032602408085168457	0.00014494463888852118	627.1950356843932	0.00008129445522058846	0.00003562183372004027	NaN
G6905-MONOMER	822.7276374687791	255.08143352185778	0.0009511926291721968	0.00024337167570176154	394.17867574845246	0.00010320162438833405	0.00004522117890604	NaN
G6906-MONOMER	526.8920056100982	162.96387995631468	0.0006086099709781557	0.00015300038222573867	252.44027740798498	0.00018583121655954207	0.0000814280467015212	NaN
G6907-MONOMER	534.4723576457943	157.3938245681274	0.0006179956537598146	0.00014547960028680554	256.0721149579314	0.00019865941568460169	0.00008704914318246189	NaN
G6908-MONOMER	1129.208968014705	307.5880280533228	0.0013054613454188343	0.0002691212208744015	541.0175559736246	0.0002471677248097112	0.00010830465091673776	NaN
G6909-MONOMER	682.097281056555	181.70312949070737	0.0007885654638318907	0.00015555794000472376	326.80098581068495	0.00029635871996447615	0.00012985929994134392	NaN
G6911-MONOMER	908.9854780695237	293.7084370631701	0.001049679957656461	0.00027037061641058715	554.3788101126274	0.00005242572970573174	0.000022972054135327947	NaN
G6912-MONOMER	1028.7251682927674	319.34874138596814	0.0011884807250875297	0.0002909759761448723	627.406541127863	0.00012206600317035835	0.00005348722561711926	NaN
G6913-MONOMER	1249.156987076011	385.8348534555443	0.0014436415305456513	0.0003548810935406434	761.8451348747592	0.0011231156684307678	0.0004921299918998719	NaN
G6914-MONOMER	120.21010591197683	63.24986476865803	0.0001382202272608447	0.00006625783383748432	546.1646797687861	0.000038026578423814364	0.000016662593406642686	NaN
G6915-MONOMER	4.799964173538494	14.166829011620395	5.463545181337783e-6	0.000015432356117930887	529.6531895777179	5.307816641612207e-7	2.3257940693609332e-7	NaN
B1690-MONOMER	2.0177239204733977	8.713380677390676	2.299763135655218e-6	9.922728626022435e-6	843.5923404255319	7.148497367051411e-7	3.13234874219024e-7	NaN
B1691-MONOMER	5.138182254909345	24.0712482817211	5.898559744868228e-6	0.000026843310351448368	797.2735312697409	1.8803156020133336e-6	8.239219948564598e-7	NaN
G6918-MONOMER	5.435853331352021	11.348487347979722	6.288725218648284e-6	0.000012692901978514785	503.5642089383368	1.8554881255031813e-6	8.130430211609836e-7	NaN
G6919-MONOMER	30.619612544961193	46.21276485672901	0.000035753274431431344	0.00005262311751811385	641.7277730375426	8.482496968545346e-6	3.7168844507828504e-6	NaN
G6920-MONOMER	12.218606554206861	30.225284597560165	0.000014071041106266861	0.00003311036021068538	559.4627644701277	2.663229433210743e-6	1.1669813860087696e-6	135.0
G6921-MONOMER	12.802360068151701	31.854378731128822	0.000014756056843680925	0.000034875085475052824	586.1915369559139	3.4323944769325213e-6	1.5040162946797077e-6	NaN
G6922-MONOMER	12.045465001007619	27.88513546237109	0.000014011852560996718	0.000031131210875245675	551.53499860192	4.390964904700341e-6	1.92404538884412e-6	NaN
G6923-MONOMER	10.727264955003186	27.082100207573635	0.00001241952729080236	0.00002992670506526664	491.1775561562122	9.12933889212013e-7	4.0003194695945204e-7	74.0
G6924-MONOMER	110.72374744787352	34.9939977989855	0.00012742077513058377	0.000029634389786349815	185.14018475278934	0.00004779341125903842	0.000020942251770595522	10996.0
G6925-MONOMER	13.169740074950585	10.82598202025492	0.0000154024564349458	0.000012522611400517033	82.86660091707866	2.8272412211069474e-6	1.2388485339060282e-6	NaN
G6928-MONOMER	442.12884294778496	178.72036407048165	0.0005077463107354332	0.0001709383252542905	932.5843237440962	0.00009688442722785244	0.0000424530916334606	NaN
G6929-MONOMER	413.0666636811282	172.85724104983774	0.0004764599110914372	0.00017435291201651533	630.5152951046343	0.000035592446311276254	0.000015595998530889296	10.0
G6930-MONOMER	157.3281276399115	97.50805488006773	0.0001824897153363713	0.00010774987507899314	633.2064329545548	0.00004052532901665493	0.000017757502990383593	NaN
G6931-MONOMER	147.45153962182727	61.28009572002012	0.00016983276141960377	0.00006178537283702551	494.6334869746321	0.000023844718874715568	0.000010448346182423377	NaN
G6932-MONOMER	858.2713549119911	332.8661147961789	0.0009903463338299138	0.000325294490099079	1436.990900198696	0.0001657300775701932	0.00007262007291389858	NaN
G6933-MONOMER	1.4449422603647377	4.382843679313955	1.6689828622633975e-6	5.0672282867749105e-6	848.074074074074	2.5646478085096745e-7	1.1237846115987049e-7	NaN
G6934-MONOMER	1154.9415173727805	297.30551033938275	0.0013318438405964042	0.0002210396769330127	436.7136280507517	0.0004462470645383209	0.00019553779760140793	NaN
G6935-MONOMER	57.94615038564336	58.135317049022326	0.0000664191169963102	0.0000642464486055378	590.3820644171143	0.000013873502385911681	6.079130412579085e-6	NaN
